Date,garch11,gjr_normal,sq_ret
2021-08-09,0.5584440515693865,0.3838623797305814,0.015226796685591971
2021-08-10,0.5087641663591208,0.3655976539762876,0.018036673087680914
2021-08-11,0.4654416965901817,0.34935982454679587,0.0001744468930337975
2021-08-12,0.4279976236368356,0.3350951316410374,0.25328171223287055
2021-08-13,0.41581058120497455,0.3228376051787014,1.0028365520714826
2021-08-16,0.4822463839216896,0.3140817181412669,0.04210366056208487
2021-08-17,0.444115147192212,0.3039175005175734,0.0965621731146702
2021-08-18,0.41471763664395356,0.294841009573891,0.0760325726933045
2021-08-20,0.3977888738762439,0.3054896870185287,0.5138783717394747
2021-08-23,0.44168668913955955,0.40279162685442693,0.07780121957570407
2021-08-24,0.41098674821892117,0.38127914464991236,0.5988196354410815
2021-08-25,0.4352322105354306,0.36356073238839104,0.0036528745398098773
2021-08-26,0.4011185847428761,0.3469467381142501,0.0001829274757089673
2021-08-27,0.37156204477194194,0.33232221516724997,0.16784245419541194
2021-08-30,0.3577655027652876,0.31955755705040845,1.8034499766764824
2021-08-31,0.5127651359103603,0.3131548228694844,1.3948620237074314
2021-09-01,0.6039746521636087,0.30693871229116015,0.10699957329621224
2021-09-02,0.5645590412942061,0.32228644903866893,0.847190271379947
2021-09-03,0.5902053214088719,0.3135019251632591,0.26799341179070024
2021-09-06,0.5616954917547815,0.3057082490448726,0.09758522054818752
2021-09-07,0.5151293399757884,0.2963281084328293,0.008170846430891755
2021-09-08,0.4735732608273004,0.29114423034860637,0.002454528710802901
2021-09-09,0.4369466718289135,0.28463788175706917,0.008229869338951716
2021-09-13,0.40414436799425446,0.27725392729421766,0.006454855664217402
2021-09-14,0.3777978692082494,0.27325534804269475,0.02022480965464689
2021-09-15,0.3524453254597731,0.2668294034634446,0.6386451803069026
2021-09-16,0.3825818215572199,0.26380056668742496,0.39212487835354254
2021-09-17,0.38632415100863876,0.26025679849874633,0.06344439879539397
2021-09-20,0.3713428790613048,0.27096872900448327,1.158371366623054
2021-09-21,0.48317418062127016,0.47486260510569755,0.8921605448265165
2021-09-22,0.5213212457266745,0.44877695721867494,0.007645861593033528
2021-09-23,0.4822549511004271,0.4265055539780928,2.4410431626970372
2021-09-24,0.669516339496428,0.4097084958123711,0.028757758547317634
2021-09-27,0.6086123092682099,0.3901458111679027,0.00011329413544441076
2021-09-28,0.5577509482735913,0.37297383151341934,0.35790811925630145
2021-09-29,0.559937089162007,0.42768711522753206,0.04425635715935348
2021-09-30,0.5220134415027249,0.41753388029913563,0.2780722065910568
2021-10-01,0.5178472525225892,0.4518451627775038,0.23999846325517962
2021-10-04,0.509887967599611,0.4761632032780715,0.8171234374086347
2021-10-05,0.536032476116001,0.4389876174071246,0.5446969817279078
2021-10-06,0.5355655948590541,0.41608086010741524,0.9883137852806615
2021-10-07,0.6113149241660172,0.5714535935138909,0.6637401148383287
2021-10-08,0.6120450530515901,0.5335892387604493,0.3453117556818001
2021-10-11,0.5840929599127038,0.49985096800272105,0.08019897742712985
2021-10-12,0.5372041326429449,0.46950886415244597,0.06553461841430541
2021-10-13,0.4948923250551694,0.44122040451538036,0.8823487300810555
2021-10-14,0.5305715761839955,0.4180565652457304,0.9385172457901633
2021-10-18,0.5670019296006338,0.397719299522932,0.5661087054238545
2021-10-19,0.5633454794133937,0.3792852951892499,0.099874721644606
2021-10-20,0.5316393917791723,0.38455364439014084,0.6880591752843184
2021-10-21,0.5740868649713823,0.4900929438488175,0.23587368903680273
2021-10-22,0.559051890211715,0.5069401774157215,0.1212937857609798
2021-10-25,0.5305659456366797,0.5011520164720548,0.0033578015617008903
2021-10-26,0.48641762787242593,0.47084164172092857,0.6175636273652126
2021-10-27,0.4984355463995481,0.44447543529567657,0.09921202626483591
2021-10-28,0.4745700210408449,0.4415618562562702,3.8468665156877937
2021-10-29,0.8662336043578003,1.067026309045262,1.0915873026617164
2021-11-01,0.910512993382927,1.1679875745874146,2.1007911371341303
2021-11-02,1.0160557441854228,1.0684045497011203,0.05164841375538037
2021-11-03,0.9210817899984067,0.985118527365333,0.111933155012062
2021-11-04,0.8463468794484724,0.9244145750468766,0.24023182089049838
2021-11-08,0.7804493343781806,0.8472392063309073,0.7113298599243013
2021-11-09,0.7650445391434554,0.7783093276646225,0.018112493821544437
2021-11-10,0.6973136165142807,0.7233669682882431,0.02250781968239824
2021-11-11,0.6390984350837589,0.675125992784019,0.6403315402386761
2021-11-12,0.6613324001575335,0.7410327910826391,1.6228513896194565
2021-11-15,0.7486942713467639,0.6851497675955182,0.0013689844574964294
2021-11-16,0.6784310938991334,0.6350402792632671,0.37290432549221886
2021-11-17,0.6655199657094252,0.6593600662562801,0.3138191356829326
2021-11-18,0.647588684194585,0.6713297808653145,0.5634450271596599
2021-11-22,0.660067129504753,0.7237944884998009,3.9196345094711997
2021-11-23,1.0371883215589948,1.3296713412741763,0.2471402668936231
2021-11-24,0.9481188564008894,1.205971377246645,0.2557779140942287
2021-11-25,0.887980809614277,1.1461171013525908,0.48099042008460874
2021-11-26,0.8391863948966518,1.044198948016214,8.703795485906282
2021-11-29,1.7148685450558228,2.4175294766888484,0.026044512964848696
2021-11-30,1.5195726443237225,2.1650581954384656,0.1728254886152175
2021-12-01,1.3764753932589,1.979507471321153,1.1574660816221274
2021-12-02,1.330957809093926,1.7844543735375729,1.8446849280090247
2021-12-03,1.3577274102334773,1.61313116832087,1.4036544193113485
2021-12-06,1.3770427482468448,1.7031180597130273,2.7819731700915793
2021-12-07,1.5455221326786333,2.012934006431089,2.4073252088901236
2021-12-08,1.6023440870149883,1.818725902739671,2.8618641130555
2021-12-09,1.6969741054926648,1.6462604338083553,0.07249226289663921
2021-12-10,1.511714093422043,1.4883065343187978,0.001003755950259311
2021-12-13,1.3479245648805145,1.348537195106439,0.6728272361380033
2021-12-14,1.287249733684285,1.3447381963489793,0.062451567395306926
2021-12-15,1.1608764070923245,1.2341193089619777,0.35903781300023796
2021-12-16,1.08737140146274,1.1906731945515197,0.024542011228997802
2021-12-17,0.9741251518123986,1.0823917619341625,2.364545141742436
2021-12-20,1.1472583972648343,1.392091712296159,4.877307179876211
2021-12-21,1.5752696225017648,2.0957384816645286,0.8806945297436876
2021-12-22,1.4785895555552262,1.8861922431117766,1.1983753117646878
2021-12-23,1.4239724647959437,1.701138408952412,0.4741074835228183
2021-12-24,1.3075429228834672,1.5360516432885416,0.1632894039969151
2021-12-27,1.1934376367142168,1.4265495176422083,0.23426940885266126
2021-12-28,1.0840673785442902,1.2921510081429315,0.7338681991188434
2021-12-29,1.0339693722991636,1.1735965397755268,0.013016776368986389
2021-12-30,0.931533753329173,1.071843575659713,0.0031447775138323066
2021-12-31,0.8395311148543545,0.9787835547871115,0.7546380151934083
2022-01-03,0.8213407612678384,0.8956754262846753,2.412450845307095
2022-01-04,0.9664298176363391,0.8261887940635644,1.0272507097516637
2022-01-05,0.9578207813544247,0.7613312567251388,0.4511776334610692
2022-01-06,0.8966047733329664,0.7020662831435813,1.0111927560113791
2022-01-07,0.930217828494899,0.8286337497311467,0.14115926950536606
2022-01-10,0.8459202603481255,0.7621665506759091,1.132835737836667
2022-01-11,0.8618703943639459,0.7045630894182914,0.08462721925997276
2022-01-12,0.7813203843332821,0.6511347887998584,0.7457566563723864
2022-01-13,0.7683885091389469,0.605083793522774,0.062126301929317514
2022-01-14,0.6975845952381836,0.5627270158338504,0.00012618000259143817
2022-01-17,0.6340537936224766,0.5252557080862228,0.08199429718022366
2022-01-18,0.5806952899746775,0.49149981066203946,1.1472225301613042
2022-01-19,0.6702454774862622,0.6663308806599413,0.9387726036912012
2022-01-20,0.7237788920791547,0.7846808843382252,1.0330453545287952
2022-01-21,0.7806016735870804,0.9056572700864431,0.625194280372241
2022-01-24,0.7846844280372707,0.9437506418959549,7.250746525014246
2022-01-25,1.507315269916113,2.09653336350359,0.5603129609539942
2022-01-27,1.3864700541620107,1.8811249802822263,0.9524197222100723
2022-01-28,1.352701486349449,1.864660107834525,0.002298541660581869
2022-01-31,1.2086757832414186,1.67897381957825,1.9085013178829089
2022-02-01,1.2547207154242221,1.5171637826710618,1.8429080157547355
2022-02-02,1.2885029748509447,1.3733231856977957,1.3205588216352075
2022-02-03,1.2674693937476444,1.2447761245494129,1.5473610766044368
2022-02-04,1.3146722905123744,1.402094996928785,0.0626507198640469
2022-02-07,1.1850407114112722,1.283488368510472,3.0388069829775564
2022-02-08,1.4072511766449214,1.6927678815421279,0.09504521979891999
2022-02-09,1.2594758500968373,1.525358127256989,1.287663224195488
2022-02-10,1.238626484040959,1.3791955737226689,0.6562618812005918
2022-02-11,1.1643881842249826,1.2555417211424325,1.7458886919962193
2022-02-14,1.2467086277553372,1.4480253562856105,9.66879789526777
2022-02-15,2.1851830634879845,2.9740049135642064,8.886569441340365
2022-02-16,2.8352030018566694,2.67851171908098,0.030442957168491817
2022-02-17,2.500521074145787,2.39797776802504,0.010333357050062919
2022-02-18,2.2084194549725886,2.1481958568001285,0.026787025696479883
2022-02-21,1.9607966497125533,1.9362202177004266,0.16319221272914097
2022-02-22,1.763200044188593,1.7750181597218466,0.44539423857781957
2022-02-23,1.624001470366249,1.6820857073887339,0.028735178017005435
2022-02-24,1.451256394772485,1.5258588134444349,23.971079435704603
2022-02-25,3.9045685279642526,5.480854885429879,6.223956271807712
2022-02-28,4.076944394984421,4.8965726150420945,0.6562832891562672
2022-03-02,3.6446281733397305,4.354504517337848,1.266689623865676
2022-03-03,3.3696735308394548,4.109697401226934,0.42494471445118337
2022-03-04,3.0332113354465275,3.7461367599789543,2.3825618910741437
2022-03-07,2.964646722317482,3.767451598432063,5.6681400547972975
2022-03-08,3.256919125115213,4.3403376459433725,0.8892815029123761
2022-03-09,2.957921839371117,3.8780831232518977,4.2084155166548864
2022-03-10,3.021141901287881,3.4748810495353673,2.2958351178023
2022-03-11,2.8834811138075143,3.108639752996067,0.045790119956620315
2022-03-14,2.551825257512919,2.779873723166022,2.06746851853088
2022-03-15,2.4495320316050684,2.4959607771375776,1.5433856199603846
2022-03-16,2.352202659286017,2.513118177361911,3.4490344333639
2022-03-17,2.4086373769131444,2.260380298544804,3.31074134994814
2022-03-21,2.4642619406706476,2.065153118613358,0.9703353872791123
2022-03-22,2.301748305838265,2.030169564974145,1.3213279459877838
2022-03-23,2.1674926577146336,1.8280736052294198,0.16338521642804354
2022-03-24,1.9507087429284655,1.681029409893002,0.017656460276093036
2022-03-25,1.735955779831296,1.517327134138513,0.1646816625264125
2022-03-28,1.5671403404807127,1.4007473144928713,0.16116618497411148
2022-03-29,1.3991237266491314,1.2612534463197669,0.3576362643110159
2022-03-30,1.2666652589757597,1.13710562502522,0.9866389089046264
2022-03-31,1.2188327618043902,1.0376505940741874,0.036722521250182605
2022-04-01,1.0943367456409652,0.9529963415696673,1.3710407369823128
2022-04-04,1.09900990659884,0.8720709736920574,4.59688421177195
2022-04-05,1.4297805739123683,0.8233670799761065,0.28427518908011784
2022-04-06,1.312356774771389,0.8074149409278757,0.7012631808916142
2022-04-07,1.2701968405947837,0.8703602759120753,0.8995721697262564
2022-04-08,1.248425248292524,0.9613500712802493,0.6683472526085148
2022-04-11,1.169820756768263,0.8788793824425681,0.38075025725383616
2022-04-12,1.0988093425381713,0.8795146422779451,0.6752700797584767
2022-04-13,1.0713459713909415,0.9317010897159785,0.0974907637390516
2022-04-18,0.9761435318881917,0.8741217954778444,3.038833620392931
2022-04-19,1.2302196694651397,1.3272293835865208,1.5871474331082651
2022-04-20,1.2890530468623655,1.4835851729796792,1.0890182622945996
2022-04-21,1.2474771816594563,1.343702988578221,2.1996303977027902
2022-04-22,1.3197466278114327,1.2212919758604157,1.6301193658420077
2022-04-25,1.3725732485504252,1.3970549731068624,1.6323624877943173
2022-04-26,1.4188298808803017,1.553866357910317,2.08951096717661
2022-04-27,1.459225624962719,1.4075857887011822,0.8998982280264053
2022-04-28,1.4128307170568988,1.4381527391649056,1.4533623452894344
2022-04-29,1.3914237576077368,1.3034115821125607,0.6884967122940833
2022-05-02,1.3283381712032758,1.3086984178688532,0.03833107800920303
2022-05-04,1.1949427101776111,1.1976452197157244,5.383936037817929
2022-05-05,1.6748640577379148,2.0064762175017226,0.0009168927188997752
2022-05-06,1.4900042613180668,1.8059464641861567,2.690323407430616
2022-05-09,1.6395579632601476,2.0974951902537686,0.4473604460025149
2022-05-10,1.5185998727247507,1.9711001571511124,0.14426116793423735
2022-05-11,1.3747704788552193,1.804912278920336,0.2026901823981759
2022-05-12,1.260356501504723,1.6714749799410482,5.045480870496172
2022-05-13,1.6969619186077773,2.3743780716941973,0.026783342043768026
2022-05-16,1.5163777987185434,2.1342593548618773,0.14470311265487387
2022-05-17,1.3601104298543911,1.9222142829947593,6.7503705424183496
2022-05-18,1.879471933718074,1.7414992957115738,0.01367134588417645
2022-05-19,1.674602620228602,1.5760156504865142,7.231296940091961
2022-05-20,2.308080209626691,2.662344592174855,8.11199309054439
2022-05-23,2.8691892044907066,2.402974986181646,0.10036446775949197
2022-05-24,2.5501080452896345,2.1785749475796377,0.3067012027316047
2022-05-25,2.2994450073231776,2.018318962492513,0.38195833914569194
2022-05-26,2.089455607310971,1.8894855627962122,0.8040821473601013
2022-05-27,1.9233205575081795,1.7022029826554044,1.2568138675153946
2022-05-30,1.8218211725429747,1.536840033784895,3.503240342652045
2022-05-31,1.9585465242921325,1.3933772925916348,0.2137309133340346
2022-06-01,1.7698723460261512,1.3039545795690213,0.13938029577912422
2022-06-02,1.5947815744968261,1.210760823898622,0.4031998874440688
2022-06-03,1.4502558658452898,1.098133599964353,0.06924842710092723
2022-06-06,1.3034223431987386,1.0134473119470073,0.007917281960190951
2022-06-07,1.164245950051591,0.9250740880313667,0.8628468642051391
2022-06-08,1.1497204558562788,1.0060610773501444,0.13451864351794046
2022-06-09,1.0469197804828219,0.9447892299440195,0.5508779954357611
2022-06-10,0.9805094068452727,0.8618584629630297,2.8594362714849635
2022-06-13,1.220981579741296,1.299383962364256,7.1470341533481045
2022-06-14,1.9033254230374257,2.427770374816486,0.07210360324031788
2022-06-15,1.7019004243725966,2.1889503161164483,0.06464682468394292
2022-06-16,1.525313709781658,1.9798683988194647,4.560295407615973
2022-06-17,1.8821948291194013,2.584566367360508,0.19165680049976444
2022-06-20,1.700012051453232,2.3519196934702453,0.13670544115446429
2022-06-21,1.520199598966159,2.1078545723176396,3.470665388836978
2022-06-22,1.6913535192554598,1.8947566009819163,2.109533427753481
2022-06-23,1.7555094532440672,2.080972767837361,0.8570065190531418
2022-06-24,1.6360664657155664,1.8718852437250206,0.8326043225761867
2022-06-27,1.527600420871963,1.6853609888228986,0.7095389679239147
2022-06-28,1.4244772001522201,1.5187335271850864,0.013128043451905198
2022-06-29,1.2681158662851826,1.3702387109323637,0.10427598318062604
2022-06-30,1.1459477729251277,1.2618615659118926,0.014251429909052886
2022-07-01,1.0272430231326055,1.1478518976319103,0.03199286703874307
2022-07-04,0.9260371825354304,1.050360044570618,0.2781776456294191
2022-07-05,0.8520725202445099,0.9561198945849971,0.023974481210892216
2022-07-06,0.7706189004052841,0.878394933709504,1.2666643137997053
2022-07-07,0.8151072806396217,0.8066378338913206,0.7938244522894304
2022-07-08,0.8049318835687123,0.7414076334861299,0.29390774375087964
2022-07-11,0.7473115445384826,0.681629135359606,0.0008043244267575348
2022-07-12,0.6745382855773202,0.6282991612771182,0.9550315270010566
2022-07-13,0.7330652082789058,0.759400072429665,0.3276007007538326
2022-07-14,0.7079210430251182,0.7622644358230266,0.030807083846795223
2022-07-15,0.6466366962232559,0.7092805495197281,0.4777594555918096
2022-07-18,0.6259320146917353,0.6537511401754411,2.012483405402298
2022-07-19,0.763360528733346,0.6076740715591102,0.1447435649819908
2022-07-20,0.6982065486535458,0.5650885115279128,1.2041680825917713
2022-07-21,0.7424613176423472,0.5274101830721886,0.2596630638948745
2022-07-22,0.6899144755217176,0.491880323110037,0.4697396075503688
2022-07-25,0.6625582667854499,0.46068651178315606,0.281349828089485
2022-07-26,0.640267293392983,0.4889632339121991,0.789846999991501
2022-07-27,0.6833498621690622,0.6066562560767506,0.9094596824304632
2022-07-28,0.7019043860129137,0.5677167956794549,2.9398176780122007
2022-07-29,0.9227497527435464,0.5306664044467627,1.7997728802908333
2022-08-01,0.9996531410696043,0.497201382687937,1.110872238741941
2022-08-02,0.9966410116513704,0.46736463849623233,0.000968947474528014
2022-08-03,0.8925532341987367,0.43998950713287394,0.06045614198925142
2022-08-04,0.8043667004076684,0.41532643460592716,0.0012515616911954485
2022-08-05,0.7261580081431528,0.39459603260719095,0.007944686726069725
2022-08-08,0.6555448138422652,0.3749832841090301,0.5340100332223716
2022-08-10,0.6385411176412956,0.3580166036450509,0.0030306075540586135
2022-08-11,0.5783276876131096,0.3420298596953109,0.4985690390960539
2022-08-12,0.5693871501646822,0.33009926766427183,0.049043113545551006
2022-08-16,0.5203553047710817,0.317995228242829,0.5120626124949033
2022-08-17,0.5187859366299342,0.30813934323643244,0.44272228135336933
2022-08-18,0.5110672384234535,0.2994235024300679,0.004657202902615679
2022-08-19,0.46660646365622305,0.2903116054034083,1.2300476639378872
2022-08-22,0.5870996520562224,0.5134163670487808,2.30801377693151
2022-08-23,0.8173090477521537,0.9009911676931612,0.2450654588066715
2022-08-24,0.7528535806046004,0.8216264788597109,0.024348264169207177
2022-08-25,0.6791615003893307,0.7527969383970645,0.2206365773573741
2022-08-26,0.6477858899217037,0.7376937299837467,0.043184779723594684
2022-08-29,0.5890113680237901,0.6787972741294356,1.9906543824000456
2022-08-30,0.7807558492896967,0.9884250153519953,6.480820368396711
2022-09-01,1.3817467044136467,0.9109650839406717,1.5044770329219799
2022-09-02,1.4182588323748708,1.1134637919224146,0.0003650730388791918
2022-09-05,1.256112247717228,1.009012259294397,0.5152406141068515
2022-09-06,1.1605804121937362,0.917465728664991,0.0033364476705325563
2022-09-07,1.0351115502617414,0.8387007622309176,0.03128171126290714
2022-09-08,0.9315343853006693,0.7768383295249588,0.9690241413612235
2022-09-09,0.923472664530242,0.7136693773569303,0.037715496403989586
2022-09-12,0.8289171076814792,0.6575146043289849,0.33167005663235943
2022-09-13,0.7710034409529456,0.6079876802888418,0.5515374388412139
2022-09-14,0.7415320440761334,0.5643789552953252,0.13511838822919137
2022-09-15,0.690060978334457,0.5557252201733023,0.49599656804943315
2022-09-16,0.6929632623993779,0.6164563682348334,3.831885869955271
2022-09-19,1.0903533933160863,1.268193359382657,0.27041501516782807
2022-09-20,0.992673011198199,1.1436299620967871,1.1987302509618123
2022-09-21,1.000502091556292,1.0366321362396305,0.30361846873187753
2022-09-22,0.938567398685044,1.0035239537420049,0.251011752660512
2022-09-23,0.8781445904790415,0.9649861859471796,2.994471354450874
2022-09-26,1.151278331555012,1.4236500140814616,3.281315362464553
2022-09-27,1.4261700200830087,1.8855223300416606,0.002737253600341561
2022-09-28,1.2659916983504398,1.6882160019415735,0.7722327139630915
2022-09-29,1.2279783522205325,1.6653954752507312,0.05785107325058298
2022-09-30,1.1033014439308875,1.5113521778580283,2.654394474703303
2022-10-03,1.250949954126233,1.3639272962654607,1.4842984804420265
2022-10-04,1.3002907707529194,1.507775061266927,5.132533416270991
2022-10-06,1.6924912483527503,1.3638399057781296,0.11043103028029541
2022-10-07,1.5019162183188677,1.2299413756408788,0.009801455704249973
2022-10-10,1.3340127193181621,1.115560183249675,0.18170767554033915
2022-10-11,1.2128018737996846,1.0499023153662035,2.263518344875692
2022-10-12,1.359814764257838,1.3716051334712889,0.6744239103743357
2022-10-13,1.2678522942047457,1.2376513745060587,0.4096670096846568
2022-10-14,1.1861054781934641,1.2054344073807564,1.0041071150002654
2022-10-17,1.1498529007602234,1.090708609548801,0.5344776498164076
2022-10-18,1.070374224908944,0.9892399544270357,1.0133339021658403
